a,b,aggr
812,83,102
309,206,97
697,44,144
221,184,48
96,140,70
174,102,72
0,174,54
481,10,45
1021,144,19
982,225,54
387,244,26
1023,100,30
36,141,32
810,136,30
964,108,29
357,212,151
469,17,33
391,215,67
808,83,49
360,18,29
720,49,27
869,157,82
966,88,37
866,114,92
871,153,79
507,252,39
238,187,126
868,73,81
92,132,30
614,37,84
169,107,135
489,-5,15
95,124,50
817,186,43
655,234,92
469,58,95
739,217,37
288,205,72
160,73,35
715,12,32
337,223,17
68,115,35
907,54,0
282,36,76
260,61,49
160,201,46
501,244,37
305,189,78
396,203,88
506,230,99
391,203,70
765,56,92
316,30,104
291,51,32
601,20,11
89,115,57
840,136,45
448,41,33
520,-1,46
148,70,77
903,76,19
363,22,91
461,31,30
589,202,82
108,151,35
-1,108,33
503,52,146
377,275,49
753,210,48
160,200,55
458,219,23
819,97,227
119,147,25
884,94,66
412,224,39
226,150,236
377,17,25
252,39,50
655,18,35
199,79,97
821,193,115
821,158,192
992,125,38
869,154,61
940,173,31
1020,183,29
442,47,49
96,181,43
900,126,92
344,46,148
553,221,227
790,81,125
826,165,78
1083,118,25
716,14,34
406,43,52
527,219,48
-17,128,24
187,196,128
744,97,251
616,222,40
825,233,44
45,154,119
172,172,63
212,190,25
140,107,41
136,50,29
794,156,93
321,183,150
376,209,117
548,209,108
689,186,163
-58,145,-1
845,161,144
527,268,49
299,49,176
230,202,26
833,254,51
640,247,21
779,134,184
798,198,56
384,82,103
262,46,82
912,85,34
229,201,26
938,93,51
807,59,142
598,246,34
66,127,35
950,75,31
624,42,96
405,40,43
1053,168,16
895,69,33
752,177,60
231,181,85
291,175,155
860,191,38
898,128,36
234,191,19
738,56,146
438,209,84
745,219,33
293,76,20
579,60,118
258,58,52
430,40,47
810,78,37
549,41,156
943,64,40
209,54,42
415,208,34
829,213,29
159,123,39
410,250,22
676,41,131
882,168,91
-60,182,33
776,119,148
521,224,21
560,227,59
486,189,302
440,27,109
743,54,66
364,52,57
559,229,51
504,224,100
884,95,60
349,11,48
61,168,26
135,137,60
415,53,78
1067,195,39
994,100,39
335,144,258
410,222,52
835,66,81
591,220,72
764,-21,39
871,149,67
268,20,60
715,58,84
749,66,84
763,41,114
489,2,42
699,199,44
737,209,47
416,35,36
994,138,35
291,28,33
-43,78,26
559,201,124
8,154,44
176,121,89
206,51,30
204,202,87
276,84,37
77,149,117
167,62,180
541,253,44
209,100,115
186,136,97
126,115,58
252,65,110
838,111,52
874,165,85
343,75,101
314,-4,21
692,56,88
194,167,13
861,188,49
848,187,108
952,79,113
108,199,54
152,80,27
670,219,57
518,37,78
679,-21,36
156,63,42
789,51,50
582,203,148
532,72,174
181,227,29
204,117,110
765,194,25
917,38,19
168,113,90
882,172,53
400,77,173
812,33,24
652,59,119
846,160,130
1001,194,35
129,65,77
-62,56,31
164,51,15
676,224,26
270,194,127
243,173,21
915,73,56
512,21,37
842,120,32
874,183,32
462,213,60
343,29,34
449,16,55
644,277,32
976,180,39
179,84,18
315,182,236
780,72,104
913,116,29
186,80,26
101,104,27
221,15,39
484,252,38
455,258,46
841,116,64
903,223,30
234,136,175
558,37,55
508,9,25
607,248,41
170,80,52
290,216,34
290,215,26
524,12,24
732,61,46
772,8,31
498,210,62
512,59,97
384,219,27
298,198,101
855,112,107
13,168,27
488,57,164
702,248,39
72,148,20
629,236,40
735,209,35
914,119,24
760,85,76
1052,86,57
654,18,52
903,100,42
301,266,30
324,168,227
826,137,93
604,45,88
905,94,6
184,68,28
857,45,33
1012,150,32
179,99,33
500,57,27
538,223,75
559,44,82
265,34,84
492,198,45
687,39,24
804,179,38
685,269,15
856,218,33
231,58,64
525,72,129
471,233,40
236,31,50
727,210,19
774,63,62
593,11,28
697,63,80
71,140,86
203,104,41
162,153,30
391,210,90
849,241,55
757,124,165
795,259,42
678,65,90
591,240,38
373,240,32
895,139,30
475,-5,34
784,193,83
862,90,60
-1,116,46
560,247,35
-81,55,40
291,53,59
618,198,123
366,41,107
981,159,74
255,250,49
174,123,44
187,27,7
733,34,37
287,38,36
148,61,40
581,44,44
772,45,32
455,212,74
233,179,104
870,149,128
548,48,195
256,94,68
243,56,34
810,51,50
922,19,35
576,9,43
436,246,63
658,207,36
235,172,142
254,95,218
213,184,45
137,107,73
568,239,37
672,50,97
727,50,88
906,135,39
849,61,60
244,138,153
399,19,114
101,172,48
247,208,60
907,128,40
169,82,77
1034,165,32
877,100,38
84,157,29
357,17,43
420,190,105
228,201,38
781,117,180
494,227,45
429,228,23
211,156,59
576,43,52
357,16,41
162,65,58
972,170,52
787,76,59
854,201,89
266,195,58
401,52,84
-9,208,29
709,189,228
632,211,74
188,45,30
-67,150,55
801,117,78
821,64,47
764,230,51
449,226,20
891,102,117
902,94,138
142,156,64
827,79,35
370,32,40
734,213,79
635,207,200
864,209,52
855,139,99
689,50,96
82,132,39
850,180,102
96,117,40
370,38,95
174,145,74
158,161,130
338,259,27
259,200,93
589,311,55
730,12,36
711,217,40
-7,154,49
829,201,40
200,65,67
342,203,81
648,197,130
454,55,169
-38,131,65
144,179,99
393,228,54
153,22,34
806,74,55
237,67,23
42,74,37
513,274,32
506,-9,29
303,40,67
71,92,52
785,143,147
326,221,13
722,197,64
142,102,31
351,-7,27
760,218,64
924,161,87
539,32,36
537,26,59
576,190,144
909,110,80
314,56,12
398,255,45
87,50,36
597,214,30
738,70,116
848,73,22
243,192,41
573,27,50
167,111,62
880,165,56
220,192,69
367,217,45
424,20,40
577,256,7
255,85,143
285,212,27
219,32,27
565,259,33
517,242,212
777,143,48
484,60,287
927,195,45
844,181,67
245,33,22
691,65,100
400,41,135
410,14,39
944,144,30
200,80,122
246,198,60
904,159,45
917,58,56
962,103,52
898,169,49
528,189,62
82,110,22
542,240,49
243,176,92
749,193,75
791,249,36
921,141,42
433,235,45
669,16,58
127,197,45
939,162,52
476,214,93
20,50,24
499,220,85
684,61,94
269,11,49
613,34,45
249,177,25
115,184,33
353,18,72
484,5,38
283,97,179
1079,134,27
663,235,43
820,190,31
788,56,78
212,212,29
673,39,69
436,219,131
180,91,73
219,175,61
430,222,19
92,169,36
819,37,44
807,132,103
326,227,46
970,186,38
562,237,33
818,147,79
391,250,45
954,180,32
325,27,106
518,273,54
361,251,18
124,128,50
330,46,70
559,43,34
278,206,27
819,209,23
196,157,182
740,220,50
853,173,88
253,25,47
849,120,44
866,148,122
788,92,152
839,191,46
131,149,61
832,64,21
735,95,85
916,154,40
830,170,87
277,49,55
384,234,67
236,75,59
715,40,71
320,215,81
817,122,86
863,90,83
321,202,88
186,227,15
845,166,3
516,10,43
417,21,44
-12,188,20
564,28,55
215,60,60
976,91,41
-59,95,39
633,64,154
95,190,87
588,213,89
360,26,55
793,133,137
930,140,38
301,161,121
537,-12,41
-44,189,39
788,220,99
438,23,54
325,233,101
823,135,138
165,182,84
105,163,23
891,96,26
1078,100,58
847,124,37
271,29,58
725,201,148
484,214,111
369,277,53
792,73,37
338,241,57
176,50,50
880,110,28
898,59,50
928,86,56
246,65,33
188,152,27
449,39,43
152,97,65
125,62,33
360,229,27
743,207,117
602,221,59
198,184,21
256,26,23
881,40,49
717,57,54
1047,126,31
283,48,56
971,191,47
374,182,173
652,262,35
474,198,115
865,112,77
174,52,27
205,176,12
746,-33,26
992,79,48
191,114,67
469,31,65
714,205,125
63,102,39
226,65,41
222,50,64
874,158,43
973,93,40
781,31,40
334,66,90
313,27,40
1026,193,23
106,86,14
867,105,161
335,41,63
525,-18,29
574,221,89
891,191,48
875,74,33
935,158,62
959,193,23
211,85,114
299,241,60
299,44,39
855,69,41
648,8,35
54,136,47
128,104,113
466,44,142
679,60,115
255,49,22
76,125,109
262,59,27
670,38,50
335,37,53
155,164,40
347,180,223
211,185,88
97,19,58
722,21,65
321,234,48
945,166,50
874,110,47
183,85,129
785,216,30
728,49,90
267,275,19
61,100,33
425,67,138
183,114,90
140,159,63
630,43,134
944,185,57
137,82,29
812,184,64
515,19,45
263,198,43
384,38,48
760,208,64
108,178,60
-100,89,47
344,213,36
155,171,57
812,192,46
886,90,48
171,91,70
-117,83,43
1048,120,36
292,105,167
914,81,36
187,236,36
990,135,28
742,168,49
531,-1,34
953,129,102
893,111,39
9,87,29
268,60,72
94,120,42
281,-18,11
108,132,46
117,195,97
367,30,18
200,192,100
557,237,28
683,215,35
207,148,73
725,91,126
161,192,63
252,59,50
365,239,57
526,199,207
175,144,110
268,75,135
925,36,20
326,195,53
208,180,20
223,59,87
333,242,76
734,107,99
628,192,108
785,219,36
200,89,120
607,234,27
156,161,110
541,16,44
316,235,47
756,18,37
607,37,71
591,32,67
288,82,173
130,227,54
722,87,89
876,155,21
343,192,153
274,47,62
831,244,51
504,212,125
149,166,19
227,21,39
840,170,112
948,141,20
65,41,77
394,15,54
222,132,142
598,211,149
874,35,53
615,217,47
880,150,105
502,18,52
32,89,29
721,74,67
573,29,52
731,62,48
112,184,32
894,139,121
354,227,21
326,206,110
998,81,23
208,50,49
525,233,39
680,209,157
824,26,33
104,165,13
99,139,82
967,186,85
678,274,42
97,64,43
364,5,57
484,27,19
-13,144,45
90,87,56
544,3,53
786,87,79
677,31,37
1190,124,41
89,100,26
279,21,35
164,81,42
872,186,43
947,155,27
199,174,65
284,230,27
715,18,94
433,249,51
992,165,33
641,57,213
566,230,54
641,204,69
676,27,43
101,145,29
472,228,111
917,85,53
808,209,65
706,179,166
620,224,129
260,176,191
148,63,104
413,232,50
420,230,85
937,60,44
783,62,57
103,74,32
537,234,56
983,147,30
759,164,130
304,199,94
144,128,51
717,29,49
130,123,166
170,191,34
394,193,195
951,111,89
138,150,81
291,235,30
927,129,30
160,181,37
762,88,180
805,122,259
161,191,88
159,189,10
732,228,55
478,3,49
474,18,48
736,156,137
672,44,18
368,20,109
148,94,137
353,49,18
574,30,66
532,238,44
149,103,15
119,111,21
691,217,88
476,34,9
392,71,312
684,217,4
129,185,72
275,185,44
396,224,37
657,52,24
650,60,44
432,11,55
172,62,34
55,160,46
657,195,119
88,184,91
557,36,35
713,238,17
1021,142,38
388,3,32
865,92,44
774,215,88
307,69,142
65,95,58
760,55,73
118,95,36
298,174,156
755,208,135
777,204,101
200,94,63
270,212,86
757,194,64
263,47,69
920,80,59
933,99,29
234,220,49
451,53,69
464,217,139
234,182,155
382,207,90
668,42,50
509,239,38
176,205,52
591,56,34
186,181,56
601,194,178
899,67,35
555,230,36
632,217,53
657,43,109
558,229,55
682,191,127
867,120,52
282,41,38
878,199,32
228,166,160
341,21,131
489,34,35
704,-1,34
147,138,38
810,186,71
819,72,36
300,211,41
921,103,24
70,112,22
455,213,29
341,191,55
41,42,31
259,192,229
709,26,22
631,251,36
865,163,56
847,189,25
1057,134,27
353,257,42
170,195,61
309,81,60
441,30,5
669,11,32
511,253,32
110,154,45
753,128,137
21,185,48
796,191,17
732,48,66
658,46,31
876,195,44
145,97,116
-43,189,36
221,203,42
121,134,51
444,75,102
783,253,37
148,223,32
249,45,36
800,196,91
253,198,85
148,164,27
75,82,36
822,93,109
730,248,43
342,19,30
951,122,29
498,208,32
838,184,42
811,113,74
206,136,131
182,177,105
860,151,132
238,224,33
197,139,127
1016,161,42
100,123,39
423,75,222
905,214,35
627,219,70
256,192,56
219,54,63
670,209,134
138,160,102
169,110,188
841,196,57
603,237,39
728,209,115
846,222,34
478,219,65
851,185,159
140,186,31
964,158,15
396,61,126
384,34,89
763,220,25
122,155,30
511,42,69
642,33,38
663,45,130
733,224,54
989,173,32
159,118,32
467,232,35
950,172,30
934,159,14
166,148,59
-1,218,23
123,132,87
1013,97,16
909,198,52
424,220,66
976,105,44
524,45,17
821,38,54
394,282,45
740,206,99
288,85,148
793,161,34
980,148,92
490,3,38
192,160,128
778,219,25
426,197,90
863,97,17
794,197,48
559,269,24
627,42,19
674,225,53
193,93,47
178,78,105
854,116,45
890,77,43
225,95,125
798,202,55
224,59,63
813,45,45
308,106,82
658,28,28
937,150,39
870,99,55
253,60,29
761,97,102
244,79,84
55,60,52
638,230,35
265,178,56
487,35,100
543,47,59
611,203,78
920,106,53
445,268,34
918,200,3
172,187,5
319,240,47
759,49,78
204,137,148
916,109,29
576,51,87
846,56,39
163,124,47
679,55,102
307,222,92
222,214,11
288,79,195
742,205,155
1080,89,45
288,21,94
472,41,33
406,238,31
541,42,143
223,103,82
133,162,57
893,142,71
906,200,53
297,62,35
160,166,23
659,201,149
854,133,17
300,176,114
34,57,71
774,74,62
150,125,79
119,142,88
1106,156,51
285,231,56
677,48,124
482,2,42
69,204,58
452,41,64
212,135,72
719,194,39
626,44,109
211,46,43
835,192,47
174,101,92
203,190,57
507,215,51
136,78,37
796,188,23
783,216,52
811,208,24
580,222,126
106,84,35
722,221,48
111,125,25
325,40,78
788,208,61
497,205,138
670,230,26
671,57,108
837,198,99
396,46,159
366,189,35
218,34,29
814,86,5
943,155,24
197,172,227
534,27,20
959,148,29
612,204,142
280,59,79
866,70,68
693,11,39
529,228,35
776,215,78
467,208,83
512,65,153
195,112,62
425,37,31
196,50,47
826,56,12
791,172,42
328,243,38
889,141,65
150,46,32
403,226,84
25,53,40
662,207,42
238,119,51
345,55,66
981,166,77
557,208,83
759,197,46
761,188,152
300,45,86
880,53,24
326,255,35
930,127,36
740,53,48
702,206,130
463,17,92
194,39,60
104,89,35
177,123,76
479,203,131
842,72,30
764,180,101
508,37,37
285,82,153
-69,167,29
355,52,149
221,77,60
923,183,29
777,112,126
-19,86,14
23,209,32
298,45,45
541,35,62
386,11,19
101,153,59
60,-1,9
162,102,137
512,200,33
605,221,80
229,86,56
715,164,230
1035,94,45
879,206,36
929,31,63
155,105,137
614,11,35
208,185,108
415,222,64
851,194,22
879,76,41
737,166,94
636,222,33
770,71,29
268,106,163
838,73,79
436,236,68
529,205,71
860,142,94
258,212,43
69,200,43
804,82,22
833,114,73
384,182,195
470,245,52
475,49,112
170,63,114
876,180,10
143,122,37
943,259,37
779,72,102
347,67,83
615,67,153
-7,178,35
185,155,62
706,15,49
161,196,30
222,233,57
737,208,127
811,131,40
118,86,36
702,46,119
835,184,90
943,185,34
910,144,48
40,64,62
134,213,35
649,214,117
567,19,22
335,50,79
909,180,61
927,72,52
244,133,163
744,49,19
387,221,42
721,61,119
201,70,47
842,162,30
151,184,31
281,217,53
891,174,60
890,94,39
367,249,19
593,40,53
67,152,33
595,231,72
191,177,62
848,176,55
550,28,88
117,153,106
600,223,89
760,253,31
330,246,48
-22,144,42
179,204,33
659,193,110
386,221,28
97,153,44
160,101,26
187,135,52
1031,213,58
885,110,69
706,75,72
468,49,46
612,288,45
502,231,66
713,2,33
798,116,105
618,47,77
181,110,112
57,106,34
166,104,114
866,144,39
779,21,13
835,180,30
466,230,75
266,239,50
262,-6,44
489,220,50
181,83,122
806,174,122
194,59,41
541,31,35
780,191,41
273,166,64
120,99,52
415,9,29
806,178,145
480,221,50
405,25,49
418,221,99
942,126,34
115,155,111
82,189,28
473,3,24
106,178,46
983,150,22
969,32,31
157,217,32
661,51,51
530,43,143
860,40,40
51,98,101
974,119,21
834,109,39
467,295,53
131,193,9
140,57,20
639,27,50
214,192,28
776,35,42
861,169,49
848,148,76
115,91,37
202,108,83
403,205,182
760,69,113
700,221,77
725,14,24
434,245,39
256,80,81
232,15,28
514,32,49
493,-10,26
756,88,177
858,236,24
313,185,20
88,55,134
1069,87,2
68,120,35
923,75,32
687,68,126
232,156,93
934,79,35
846,63,34
758,9,44
1003,205,34
0,167,18
839,89,51
107,102,41
733,206,49
1041,105,38
879,143,95
519,13,24
676,208,79
902,143,37
541,-20,31
570,212,28
175,81,96
823,192,23
366,219,23
125,101,91
234,209,30
1004,146,62
88,83,32
653,40,133
866,84,63
836,191,71
173,113,26
130,154,80
520,27,80
643,45,106
901,121,52
2,123,50
1001,139,32
406,219,66
281,71,33
16,128,60
1100,182,0
564,65,151
268,183,85
226,61,45
442,173,260
685,18,46
822,251,42
-13,130,50
-139,52,44
896,137,81
149,156,50
908,182,12
188,126,203
-46,183,23
458,40,86
745,10,34
284,33,42
851,142,118
49,121,75
859,242,42
543,31,29
774,51,29
130,92,73
735,192,115
93,124,46
861,65,47
54,245,12
191,189,36
295,225,34
941,168,32
853,154,106
221,29,67
494,225,141
841,45,54
129,163,28
596,192,169
269,158,197
795,154,63
135,27,22
815,179,108
410,263,28
519,236,40
798,182,51
1,135,44
316,231,85
111,183,35
205,146,93
744,244,25
662,227,41
936,161,7
439,37,231
282,77,291
741,73,95
287,22,37
714,25,34
357,206,87
715,197,108
396,220,35
606,203,21
831,184,50
399,1,35
810,60,63
778,205,77
219,199,51
746,153,188
610,2,27
493,208,44
451,226,83
178,214,52
467,40,55
304,74,114
706,215,43
852,228,32
674,62,40
523,53,131
616,214,67
804,55,33
195,53,30
951,130,55
611,41,99
721,69,35
776,8,46
14,104,47
660,232,30
882,113,41
131,175,41
993,177,28
123,42,41
841,77,31
386,27,46
901,148,79
1028,171,18
459,231,24
120,147,94
909,146,26
144,152,241
352,207,55
391,7,56
562,23,41
344,59,92
132,93,12
167,140,42
19,139,47
682,51,21
694,211,42
767,124,101
719,248,36
470,52,138
495,28,30
92,174,53
955,130,40
332,33,57
185,20,52
543,234,31
36,142,28
319,202,41
102,150,21
574,234,26
112,225,13
833,227,63
971,95,45
741,71,220
578,225,36
268,32,52
262,64,144
570,239,52
243,32,84
914,43,32
85,148,36
229,123,57
503,203,99
387,33,14
119,174,28
338,253,53
151,143,41
207,189,24
319,252,47
662,228,72
950,196,41
291,66,11
932,95,51
-16,111,41
164,116,29
433,32,80
649,11,39
210,200,32
386,223,84
-11,134,85
180,145,125
86,113,63
872,88,127
740,200,45
336,214,84
872,115,280
416,226,40
91,156,53
621,47,85
290,38,81
568,47,145
247,200,110
528,27,26
615,230,44
334,83,434
1010,171,34
240,230,35
94,138,134
568,45,93
186,45,62
917,152,59
298,193,65
239,177,107
113,80,28
247,26,-1
75,131,36
308,224,49
1006,125,42
409,228,28
279,18,35
689,41,135
868,108,15
1050,159,50
1031,102,21
645,233,23
816,30,47
424,272,56
813,171,185
875,111,46
219,73,33
986,84,33
181,178,41
863,137,67
117,154,93
94,131,126
529,37,29
181,153,92
875,220,14
149,149,63
27,75,63
200,97,132
341,196,190
361,23,37
258,165,242
897,20,21
335,189,30
978,90,26
802,197,25
355,48,74
698,239,34
48,128,15
837,63,121
1045,138,43
189,213,47
753,205,55
294,179,83
909,183,66
658,-29,32
172,212,40
590,211,48
666,219,51
449,268,44
625,175,150
866,104,166
270,78,144
727,22,104
334,44,42
873,130,58
808,81,68
566,215,177
-118,152,28
169,130,152
583,193,250
449,60,134
399,27,46
17,77,32
777,182,32
148,155,115
634,172,131
270,251,33
182,52,43
684,34,54
926,215,42
56,137,18
348,234,30
777,25,42
345,210,33
104,114,21
388,21,92
412,57,138
887,127,106
741,14,40
840,62,6
191,91,82
186,86,38
1050,122,42
245,67,99
674,46,28
914,123,31
896,210,50
956,126,39
580,66,131
251,87,74
343,12,29
255,152,133
109,101,40
62,116,34
698,67,62
2,90,56
199,149,35
468,44,113
302,162,211
221,152,73
790,185,43
799,71,93
948,116,15
795,194,142
866,18,43
875,172,18
249,183,45
980,197,30
348,19,22
438,4,18
263,195,95
122,191,35
637,39,105
386,24,55
184,162,118
388,230,31
885,172,37
1027,120,45
729,231,86
178,211,34
247,187,49
647,220,35
1041,126,60
1040,137,31
881,70,41
21,100,31
868,163,27
409,10,32
846,158,109
207,208,35
345,37,59
395,26,13
865,169,61
1014,114,5
829,43,24
309,209,67
280,221,73
245,43,91
859,184,22
381,52,126
597,217,16
180,120,44
121,95,39
138,144,48
707,-2,56
-77,168,48
474,20,36
115,138,66
778,102,153
892,139,89
530,23,40
930,74,14
865,70,81
679,184,167
211,164,40
692,212,84
423,21,92
94,142,40
417,226,42
174,87,50
347,33,59
518,10,25
152,66,38
783,211,35
-6,213,56
373,184,211
476,40,23
323,200,75
61,105,23
575,37,116
538,261,41
198,85,227
804,85,114
594,3,36
75,101,73
145,151,80
902,125,34
705,53,66
236,183,53
708,30,98
698,34,61
961,167,32
452,60,144
475,248,52
335,219,94
614,29,176
666,81,347
806,195,30
189,192,34
732,55,33
165,178,103
862,133,85
325,273,36
912,163,36
980,189,39
185,146,135
242,236,43
269,190,33
515,36,73
569,33,42
390,268,46
947,208,67
925,58,44
176,49,28
871,217,40
104,124,90
887,77,42
734,203,50
869,171,9
914,144,45
553,16,89
1096,169,41
340,56,47
519,218,52
708,186,142
136,127,101
126,87,51
682,11,37
814,109,67
909,104,41
79,225,29
834,126,157
576,1,49
440,252,33
971,101,59
886,80,38
193,187,24
226,256,20
488,213,129
411,252,29
552,31,78
568,26,69
1005,96,27
750,192,82
856,174,44
64,93,32
207,233,37
721,53,108
880,144,52
1072,52,23
30,146,79
689,195,112
257,206,69
704,47,44
243,194,78
120,172,66
138,94,125
-2,126,37
279,147,305
130,93,103
53,161,28
857,190,51
249,171,102
951,151,52
971,154,34
233,200,34
27,101,41
191,161,49
702,204,48
317,27,47
337,251,35
569,44,42
646,62,52
178,75,34
826,91,102
207,33,50
566,6,24
29,202,56
784,76,59
260,82,88
890,131,94
421,19,37
823,82,94
774,193,21
470,269,46
343,187,83
881,187,86
603,232,46
600,20,36
187,33,27
748,121,251
753,220,42
196,126,99
183,106,60
173,93,172
389,39,44
219,242,42
842,73,51
184,126,81
173,86,115
39,206,26
888,128,58
157,141,80
571,197,45
488,225,64
887,163,50
851,145,81
838,175,43
680,230,20
839,76,45
949,84,67
161,142,105
115,73,16
926,54,40
527,251,42
851,62,28
168,135,23
150,128,84
1,137,40
671,39,75
335,233,43
126,172,9
62,106,70
1032,133,12
902,74,32
484,245,4
274,48,27
156,118,106
157,93,48
794,59,51
12,110,30
260,187,73
393,55,80
566,63,212
1034,126,37
37,113,36
357,27,41
397,58,243
192,184,34
245,203,16
877,200,36
405,16,53
786,147,83
886,171,27
160,135,57
144,155,106
316,277,28
502,214,119
191,88,63
271,61,126
587,44,38
835,188,140
459,206,109
885,77,27
864,56,21
390,242,62
800,42,44
589,50,35
169,209,50
553,3,44
919,158,60
222,110,79
96,134,88
559,256,36
214,32,35
685,217,49
750,197,84
504,30,54
807,20,44
859,147,122
742,193,80
645,103,358
929,140,29
710,61,88
580,197,106
143,35,30
232,186,69
822,34,35
911,53,30
279,57,130
56,122,33
360,50,53
678,191,61
568,59,100
898,148,103
436,228,41
132,129,96
553,219,40
-60,114,48
655,188,46
407,61,126
872,143,68
559,238,32
165,56,63
438,239,64
228,83,143
325,36,19
599,236,38
498,248,-1
11,179,22
830,242,37
753,78,35
215,146,93
167,4,48
625,-10,60
789,182,78
