a,b,aggr
8,62,40
275,53,147
247,140,228
233,157,9
985,192,60
1011,90,40
743,81,114
699,164,141
17,72,36
551,209,133
581,1,16
883,174,37
129,69,34
513,29,87
87,180,35
458,238,6
1098,124,51
818,163,92
222,122,122
266,68,90
139,206,34
359,217,40
335,56,236
639,266,34
396,225,27
888,160,123
-47,159,43
794,204,98
138,135,96
348,43,57
580,194,271
782,115,136
583,240,50
130,141,92
842,91,68
231,117,105
765,218,21
824,106,104
484,228,36
635,51,163
565,205,87
924,130,108
441,64,128
207,66,60
962,224,43
797,52,28
867,49,33
692,1,40
154,122,36
847,178,28
264,15,45
964,132,23
731,28,41
365,196,254
731,56,153
372,202,104
304,18,43
213,162,48
427,208,96
65,60,31
998,128,56
184,119,195
840,145,62
918,109,31
468,76,268
104,194,59
500,211,27
226,87,124
273,46,74
331,198,199
919,107,52
582,221,197
56,46,29
238,120,236
862,174,32
459,211,46
1170,179,15
276,64,197
482,20,56
117,135,19
801,210,68
730,118,246
410,214,120
990,167,31
184,231,57
125,204,28
351,48,92
908,172,25
648,15,59
562,193,216
897,57,29
216,89,89
332,44,121
557,13,69
847,64,55
618,209,108
330,174,162
280,179,106
757,35,24
810,165,159
334,96,276
505,256,38
676,186,148
241,81,105
237,54,50
529,22,39
75,161,54
602,236,39
769,145,172
528,207,188
125,191,53
900,149,150
391,75,177
861,120,65
21,100,53
74,138,81
150,138,110
201,113,99
526,38,38
953,124,36
343,212,77
327,39,40
525,58,66
783,199,51
368,58,139
724,191,94
891,188,32
304,167,91
321,227,56
197,145,55
750,59,87
216,203,73
374,217,45
293,108,292
116,150,100
652,241,21
521,212,174
292,82,132
105,93,66
381,35,105
532,14,23
417,241,51
673,42,34
391,22,46
852,69,114
97,201,34
417,226,91
681,242,26
746,145,188
971,117,77
435,200,159
818,99,134
373,239,48
454,215,120
152,71,20
869,190,98
794,224,30
874,152,48
408,41,124
658,20,7
255,80,60
106,99,52
319,223,81
884,144,44
723,64,16
61,189,52
1229,75,21
301,62,125
779,189,111
856,128,263
245,47,39
116,85,49
813,208,22
128,182,45
-99,107,50
107,89,49
582,214,60
370,206,97
236,20,57
691,245,48
393,52,33
222,121,246
881,185,50
764,139,320
857,166,117
726,232,40
214,117,110
735,241,29
154,188,53
181,89,146
356,168,292
617,11,19
133,171,37
853,116,77
910,202,31
728,20,41
13,140,33
259,83,85
468,258,66
334,203,64
913,106,49
176,60,113
375,235,37
277,165,172
58,149,55
448,23,45
1045,50,60
50,118,35
656,238,24
569,250,124
912,68,39
3,124,43
295,139,196
618,35,27
352,226,79
353,235,61
27,173,20
1002,166,41
264,10,48
840,193,21
326,207,36
932,21,54
634,61,149
274,186,131
267,210,88
666,188,51
312,61,78
424,41,41
104,253,68
663,217,147
145,78,46
870,223,45
747,133,183
580,215,44
881,77,98
650,263,24
567,38,17
762,165,264
134,180,72
227,171,69
761,55,139
452,59,134
869,242,39
619,61,108
812,110,171
508,57,134
432,239,49
487,203,169
225,60,18
545,87,465
566,213,75
50,99,48
394,198,110
281,85,86
123,171,64
233,78,115
150,85,44
190,155,59
551,290,52
283,78,208
818,54,20
880,148,170
127,101,92
815,200,35
321,165,104
398,64,79
183,20,27
281,75,74
871,214,22
335,160,228
315,61,69
297,154,298
204,87,92
851,186,66
166,179,28
225,101,48
876,129,117
100,113,59
574,11,51
321,42,19
906,162,114
889,51,103
333,-12,32
286,192,156
922,113,72
757,100,116
831,223,66
518,206,133
833,148,198
497,58,296
754,90,206
201,170,121
853,50,47
814,145,192
215,53,28
627,34,36
399,199,280
217,106,51
289,107,284
83,192,44
198,102,66
916,138,74
718,200,97
206,47,33
475,61,141
64,42,32
150,165,130
780,145,147
690,192,116
228,106,133
914,201,94
189,132,179
421,231,75
524,21,49
795,182,182
343,36,38
252,138,287
263,211,50
916,175,16
623,48,194
621,240,27
298,57,109
838,210,57
112,135,92
85,168,14
68,49,27
274,252,30
517,204,166
663,50,36
809,115,84
342,48,91
510,205,204
303,46,65
278,68,82
768,234,64
785,161,118
287,127,207
832,187,68
573,40,95
876,158,77
605,193,162
96,128,50
520,28,116
235,137,148
925,166,40
308,41,45
194,123,229
398,33,264
834,73,61
700,60,141
645,32,11
133,48,56
104,171,37
241,111,116
507,231,92
514,42,63
724,125,168
385,-13,43
775,110,183
717,252,29
840,238,54
414,253,23
255,77,164
770,47,29
370,50,20
0,158,58
943,112,32
881,87,31
156,122,241
58,62,21
393,219,43
213,183,27
168,67,51
257,163,137
233,114,93
491,9,50
296,34,78
413,78,305
804,190,54
425,214,64
180,160,48
370,75,190
275,176,114
777,192,97
602,-15,24
626,189,190
619,214,69
811,24,55
216,62,27
495,221,39
154,79,68
310,126,293
837,77,156
542,222,184
358,179,124
509,27,34
425,225,73
716,13,32
768,248,49
685,67,226
727,70,105
344,52,123
337,62,113
752,48,139
529,11,27
131,197,15
291,207,66
214,166,126
573,32,43
51,170,39
71,255,45
165,44,23
726,79,296
400,235,39
402,38,74
712,204,122
809,208,90
1054,93,43
682,1,56
753,10,20
117,144,62
213,193,83
205,83,17
872,206,46
698,163,379
437,63,121
694,6,38
376,217,123
391,198,96
105,120,52
814,212,77
1012,209,52
913,137,52
433,227,38
770,48,54
609,223,20
326,136,241
799,85,286
96,156,43
225,185,36
363,45,112
431,225,54
671,205,61
513,25,34
290,8,11
681,121,328
827,83,43
179,116,196
459,31,174
411,238,52
523,195,235
659,51,165
963,61,45
921,133,72
362,197,92
303,203,42
220,186,92
641,204,116
888,133,138
472,-3,36
662,219,101
316,30,92
846,96,50
178,48,52
363,237,33
516,241,14
969,114,56
178,171,111
1038,171,40
769,33,25
226,103,97
40,117,98
179,49,41
804,80,139
739,79,93
845,173,31
270,201,143
714,226,36
566,227,77
886,190,61
203,198,32
935,162,40
953,163,38
363,179,146
777,138,120
968,174,48
422,77,286
474,190,256
848,150,146
179,158,101
743,193,32
873,136,98
519,198,219
415,55,66
232,92,116
924,108,188
856,138,51
270,58,111
487,184,373
34,183,36
976,68,50
-50,69,39
681,1,30
473,61,137
892,113,38
770,171,131
506,203,57
206,111,85
943,58,49
758,209,39
695,69,130
852,92,112
877,70,40
296,60,104
446,44,108
328,213,116
223,57,117
751,24,53
513,257,49
178,156,23
717,70,180
100,166,45
108,70,37
157,44,28
107,174,53
500,23,37
542,54,142
833,104,109
582,207,58
866,80,70
587,238,41
767,36,44
803,221,33
439,19,33
727,77,93
331,38,95
942,86,38
658,42,75
331,52,163
857,128,49
623,255,46
640,191,271
292,51,25
405,245,31
852,37,33
590,71,175
822,161,107
247,113,70
22,147,65
416,227,39
385,205,94
88,182,23
181,74,40
166,152,115
530,213,55
742,183,24
290,76,143
626,204,106
330,58,34
209,155,135
834,104,73
402,205,104
755,182,181
937,163,88
225,165,129
348,220,104
347,53,108
103,73,52
419,34,54
905,94,83
756,163,247
543,-21,13
534,217,167
244,56,34
662,207,163
847,181,23
392,66,211
476,35,40
447,205,231
373,269,43
659,34,109
631,216,75
129,127,41
731,294,43
81,226,54
181,97,74
836,157,29
858,144,213
731,94,303
765,15,70
886,129,119
145,118,20
284,50,40
601,195,36
558,49,40
517,46,150
545,-6,53
914,56,62
840,179,64
883,126,77
7,94,39
227,100,94
716,104,179
189,117,120
265,84,182
278,196,153
461,39,53
410,234,54
684,16,33
1002,30,33
163,134,25
970,128,63
242,42,63
862,26,34
155,106,49
396,236,30
417,174,61
-42,114,24
778,13,31
342,17,27
313,71,37
200,89,24
797,169,102
171,125,177
285,57,129
588,244,33
255,53,69
269,237,37
220,83,218
899,113,55
443,217,100
916,118,79
198,94,229
490,69,416
343,37,31
696,70,137
1046,138,80
677,236,68
825,77,63
866,135,99
238,88,75
365,211,144
500,35,123
759,206,51
363,111,257
142,226,37
168,125,115
240,222,30
82,166,43
-63,122,30
721,24,39
395,34,113
190,100,116
271,222,114
668,37,107
889,150,49
592,208,79
197,138,119
237,155,212
34,110,35
792,211,61
335,208,125
204,88,116
997,61,74
436,185,230
438,256,45
862,59,28
970,44,37
972,99,49
850,129,112
1090,63,26
912,103,93
703,168,170
136,228,41
556,233,36
295,72,194
458,37,105
790,89,135
303,214,171
335,44,113
281,236,43
685,220,74
441,37,99
486,240,56
183,100,139
725,93,96
262,40,52
271,142,493
822,223,36
371,190,116
374,254,49
360,215,33
65,21,49
150,183,96
487,240,38
451,219,127
709,213,80
188,87,39
719,299,36
256,229,31
1050,123,30
746,181,73
751,193,157
306,57,145
189,107,234
243,158,205
426,51,70
611,49,80
754,254,30
87,171,35
537,186,195
616,217,118
875,132,38
162,39,41
49,152,37
613,273,51
428,33,24
248,88,166
297,35,60
654,197,119
821,31,38
372,74,183
475,35,44
155,48,29
155,94,29
821,72,51
908,179,40
838,192,39
628,275,32
562,79,386
578,195,94
867,102,75
561,27,97
831,48,29
520,186,446
258,138,164
317,194,78
818,97,41
896,203,43
130,99,124
944,137,43
691,203,77
870,103,131
804,242,58
851,132,77
131,113,81
816,22,25
775,174,96
969,160,39
864,108,73
789,188,97
105,56,21
209,185,36
-76,126,40
308,16,58
153,196,32
837,175,109
216,199,84
385,68,115
265,237,65
315,188,349
707,73,195
262,120,208
324,-17,52
502,16,49
553,2,14
422,29,78
678,214,41
-25,102,28
839,72,39
484,198,140
840,226,91
525,50,164
244,174,189
350,211,17
53,108,68
789,30,30
615,67,56
888,161,70
263,105,71
217,161,101
443,24,47
558,42,48
338,168,93
837,210,104
611,29,45
673,213,119
385,211,122
402,213,50
877,174,50
734,163,100
776,9,36
323,45,56
394,71,172
706,85,163
583,22,69
823,207,74
158,183,77
613,27,87
407,33,156
619,188,135
525,-8,46
107,146,141
719,213,133
732,192,34
389,65,283
520,34,94
711,311,47
751,75,67
32,204,50
877,15,61
490,33,31
369,56,35
144,128,160
200,107,120
64,157,30
324,248,34
434,42,45
797,96,217
611,200,24
313,211,22
679,209,72
548,201,126
830,50,15
818,166,143
593,240,52
314,61,28
839,142,166
766,60,94
252,157,107
377,50,28
773,193,88
515,262,49
792,30,40
230,180,72
674,36,110
601,26,46
92,189,39
249,162,251
92,114,49
286,78,163
304,190,244
952,114,71
781,76,160
569,43,108
323,166,182
382,216,86
744,133,243
51,129,49
211,76,79
672,226,117
765,181,205
469,59,235
443,214,43
402,18,45
750,35,41
727,92,135
253,166,130
493,32,37
754,179,159
769,10,54
378,226,99
918,82,32
903,103,44
856,124,125
194,158,82
257,71,34
380,46,106
829,113,114
814,16,49
264,191,96
861,122,69
194,92,45
208,144,45
509,39,92
874,188,69
45,187,27
709,68,164
576,42,66
218,200,83
711,101,416
1023,72,48
902,137,39
759,23,41
176,153,90
898,158,77
501,27,49
663,203,65
662,62,127
330,26,19
726,176,220
809,163,110
57,144,36
227,160,163
392,45,67
753,52,58
589,72,91
438,39,204
98,119,89
326,177,66
736,226,41
636,58,24
941,90,83
799,217,49
201,175,216
697,194,106
850,57,61
394,211,123
179,221,58
880,91,35
963,115,36
687,41,79
191,44,74
251,79,90
224,158,136
731,127,166
327,184,175
458,226,40
750,192,46
538,26,96
253,55,103
95,116,28
631,98,304
193,142,220
809,37,30
743,43,122
852,171,69
900,106,46
492,215,155
1003,135,34
822,59,42
748,59,60
328,219,36
503,31,33
118,73,18
46,91,62
345,9,77
52,74,27
186,172,35
865,107,52
7,86,54
423,225,29
898,177,43
790,229,31
264,100,101
70,144,29
591,41,0
252,160,101
1063,163,21
15,166,52
775,152,153
798,206,46
277,176,143
647,25,61
694,60,72
290,177,197
189,126,168
694,217,69
685,61,121
232,3,41
426,32,78
471,15,15
493,40,81
131,219,9
9,62,43
685,221,24
426,35,29
517,219,68
875,75,47
880,117,102
138,49,37
860,73,71
92,70,36
363,22,37
236,67,29
286,178,56
504,41,85
352,59,188
496,56,177
596,39,48
132,61,24
127,118,80
674,23,83
604,55,45
327,44,104
568,211,141
403,26,32
800,56,36
518,51,83
202,180,69
499,56,45
967,139,70
906,99,83
869,74,35
200,176,77
967,79,43
275,72,66
210,138,108
763,190,83
453,215,58
859,200,59
312,185,121
371,53,41
762,148,241
322,24,34
909,164,72
696,48,23
721,46,120
264,80,225
233,45,61
67,135,56
901,73,48
579,55,213
561,16,54
970,68,25
570,32,57
407,245,38
642,17,81
683,53,52
149,205,79
265,116,144
796,94,228
591,241,45
748,34,28
818,127,77
136,183,40
690,171,288
557,41,32
548,12,25
827,223,50
238,133,161
833,76,103
266,217,27
768,74,137
579,205,240
171,137,86
266,120,114
156,94,58
795,51,44
931,71,93
781,206,51
502,204,104
756,249,38
905,162,43
613,240,29
822,214,39
222,175,71
253,276,9
774,196,78
843,212,49
268,179,104
97,120,83
606,196,263
243,253,49
776,147,68
166,186,48
353,204,33
302,166,275
761,95,147
532,53,106
752,110,104
1006,117,75
1062,85,56
934,104,34
545,42,49
239,209,123
163,170,122
729,105,352
122,172,92
715,176,167
961,159,39
812,90,123
660,218,56
152,151,24
965,148,61
52,172,35
314,21,32
905,90,73
667,21,40
817,150,225
622,196,146
885,108,34
300,40,69
207,183,68
87,102,54
765,54,88
856,93,117
705,68,174
0,103,19
684,93,244
520,40,192
349,80,188
869,114,135
972,106,44
549,40,67
578,180,84
233,193,37
195,133,110
753,120,168
186,85,113
755,53,50
329,196,189
217,163,172
395,40,78
181,68,30
984,150,47
219,148,101
897,144,18
336,34,41
210,96,200
443,194,187
816,93,171
370,202,235
822,164,200
495,43,94
607,215,44
385,210,115
676,24,27
297,248,45
1013,169,42
250,172,81
339,61,263
411,5,79
601,219,150
771,192,29
240,192,43
504,203,127
731,81,205
321,178,342
218,144,136
696,210,13
601,45,34
608,77,293
802,76,81
28,136,60
555,19,67
195,97,138
797,88,163
779,51,103
727,227,72
107,134,1
884,111,41
314,77,153
714,198,123
950,107,44
68,95,70
-107,104,29
735,82,170
903,143,67
222,104,156
937,157,49
825,32,44
884,108,115
280,190,90
57,147,45
562,191,135
593,44,21
119,75,39
939,99,37
623,216,19
386,16,43
275,235,24
126,89,34
167,121,107
573,38,34
416,261,34
889,97,48
692,223,76
375,54,142
167,95,31
784,193,127
119,110,42
757,135,94
193,23,38
724,215,40
532,211,125
741,202,140
281,153,181
377,213,56
729,164,181
437,197,194
773,48,106
803,164,122
615,41,76
707,255,49
366,169,206
394,260,17
602,43,75
885,190,36
833,92,119
687,77,146
635,70,97
1023,138,11
987,136,33
62,162,48
697,162,326
968,84,45
104,142,81
831,172,78
229,227,42
458,252,69
8,51,43
646,72,240
743,34,48
118,40,23
912,55,36
683,-2,45
189,97,68
804,35,25
138,144,90
81,102,49
256,206,49
938,135,37
111,199,54
236,104,96
752,75,121
236,32,32
280,154,178
288,190,57
829,60,42
646,24,36
385,65,224
802,252,41
275,174,158
704,64,45
676,8,38
425,241,33
409,55,89
348,50,37
787,37,66
365,50,62
359,172,217
455,216,86
823,24,55
118,199,40
267,212,95
835,34,33
573,242,48
828,184,143
211,159,231
340,103,423
911,137,60
942,99,46
740,160,158
720,54,38
306,89,153
354,188,43
682,51,79
428,61,73
296,62,97
155,163,188
520,56,235
367,65,91
850,109,77
419,64,65
163,102,157
218,164,237
305,162,142
821,144,22
327,210,32
168,116,144
943,198,31
802,219,35
878,57,37
475,-9,46
680,219,34
27,141,36
588,224,138
471,192,240
717,166,168
646,254,26
733,92,151
928,90,94
114,97,100
633,179,285
167,129,182
107,175,25
162,134,237
626,184,156
110,107,44
974,128,73
775,137,133
617,43,90
414,210,83
953,142,42
185,89,14
246,182,134
259,213,100
453,219,87
812,226,47
808,125,237
609,38,39
145,209,26
791,126,191
832,135,117
219,137,117
229,128,161
433,39,72
352,56,137
107,98,30
227,91,102
292,156,199
227,121,260
135,83,115
522,218,103
553,48,151
729,47,84
204,76,43
644,8,6
922,110,32
466,24,89
470,73,306
362,41,27
530,210,70
787,85,204
173,81,68
234,94,62
113,105,82
721,216,70
330,46,21
230,182,64
534,21,125
529,79,323
708,16,35
465,72,108
884,138,63
364,184,93
279,244,37
807,176,123
281,57,106
857,160,45
401,214,35
659,77,239
493,198,66
627,223,31
576,57,74
261,192,88
213,78,27
398,226,30
210,177,103
725,248,56
384,55,48
375,-20,20
383,240,63
804,111,147
704,9,31
512,227,91
126,135,43
690,41,73
242,164,65
216,72,45
534,194,134
432,31,113
785,65,41
882,172,25
433,250,90
910,100,85
699,236,55
308,196,63
300,90,231
648,9,19
163,53,28
805,105,31
240,203,56
97,192,46
862,209,43
812,56,73
807,165,153
168,57,43
603,219,33
801,229,27
542,243,28
606,262,10
544,249,80
253,215,24
243,28,33
300,50,72
659,48,42
301,91,242
817,8,45
730,248,9
377,224,82
255,174,109
601,53,83
842,80,39
352,245,33
777,80,115
482,229,48
181,95,73
37,77,21
196,167,115
538,8,20
235,17,33
818,75,112
971,174,60
701,17,3
758,200,27
485,214,38
403,210,89
962,133,43
275,162,157
555,8,42
968,123,31
646,37,54
463,54,65
140,177,127
215,179,95
777,130,320
504,13,22
283,210,140
567,231,127
877,107,39
283,224,10
790,167,185
420,201,91
787,131,92
491,228,45
802,144,217
677,-40,16
889,151,111
159,112,163
139,100,101
845,163,57
793,111,46
277,180,122
771,200,40
997,214,35
702,170,131
725,65,34
316,74,189
764,20,35
849,215,21
272,221,37
551,55,84
178,192,64
235,72,104
839,66,124
117,96,57
849,182,54
101,107,128
502,216,110
363,238,30
313,195,180
256,122,202
828,175,96
833,81,46
247,181,54
196,205,76
914,226,47
226,125,66
289,210,84
367,207,40
890,223,38
617,277,33
675,213,253
186,163,104
161,169,50
188,28,23
606,50,42
210,205,53
406,238,22
187,152,158
462,79,188
198,87,183
137,21,17
5,96,39
736,70,36
121,104,92
-106,117,23
916,85,56
692,12,34
646,39,100
782,80,108
469,32,114
859,-13,37
115,96,32
382,259,51
229,50,78
27,210,39
284,44,46
780,131,250
300,39,39
832,204,34
62,116,56
469,49,47
251,65,28
744,172,251
386,228,49
244,188,152
42,186,45
-50,90,86
315,194,103
696,190,118
410,72,117
924,145,84
278,219,73
479,235,39
517,89,380
816,86,137
693,213,118
475,201,147
348,237,43
596,223,40
885,83,51
546,33,46
771,59,195
691,155,295
173,207,35
707,220,80
659,53,158
801,226,46
1067,145,21
403,199,177
761,58,44
142,160,46
642,48,92
768,206,44
666,40,70
955,116,34
340,192,98
132,175,41
717,220,34
219,2,33
814,52,106
506,16,26
475,216,77
182,73,104
883,196,48
621,32,34
631,59,127
1071,158,42
629,37,34
205,51,68
344,230,29
791,172,95
124,103,49
583,37,52
730,41,53
397,35,36
716,211,108
130,225,24
172,82,112
769,43,43
129,140,89
821,51,33
83,111,51
209,205,41
924,114,54
366,213,20
125,176,50
496,1,47
470,13,38
646,272,9
309,216,47
780,218,76
199,193,92
148,51,61
915,134,38
824,192,140
972,128,38
404,227,146
145,192,99
480,47,66
648,220,78
811,71,72
427,216,25
731,204,92
830,265,57
939,148,58
639,50,85
318,63,60
-45,127,50
533,224,60
350,67,174
461,10,16
318,85,166
853,189,52
370,61,113
848,183,35
521,204,26
114,124,30
853,83,11
831,174,97
699,216,49
836,37,40
780,191,37
68,140,46
791,215,55
334,214,33
725,103,228
134,152,146
987,162,28
158,195,29
870,139,77
119,178,109
1067,81,38
358,0,32
455,220,62
896,156,75
230,68,228
829,153,35
279,184,96
388,49,127
684,243,33
710,230,38
780,169,95
-20,124,19
932,122,51
296,137,272
101,135,38
685,38,113
579,-1,65
480,26,30
436,250,36
251,101,84
736,21,37
807,115,406
471,33,101
866,116,81
344,214,84
121,169,87
91,96,32
109,185,110
256,91,151
136,125,118
570,37,100
492,232,26
906,203,24
659,215,47
212,119,275
484,215,103
216,123,42
545,235,41
405,68,264
699,24,41
1013,161,39
656,210,160
531,70,130
349,44,84
214,191,96
205,114,32
109,141,48
402,264,52
179,185,57
864,80,37
954,61,14
-84,201,22
573,218,161
675,200,172
354,231,35
731,111,369
466,49,182
158,177,66
84,115,91
267,168,225
961,161,42
497,237,33
786,33,58
986,108,62
332,232,39
408,214,43
776,50,62
468,65,226
821,193,71
707,204,97
973,163,56
322,43,33
643,208,41
992,169,38
449,17,47
309,70,246
92,188,32
728,202,38
589,196,131
476,36,48
180,132,77
751,200,58
640,52,217
879,149,40
427,22,41
35,84,41
49,144,66
-72,130,66
416,244,56
1006,108,81
186,124,109
292,71,243
462,19,28
197,119,91
746,25,82
150,92,126
469,38,34
817,149,211
732,201,95
392,34,47
405,41,47
256,35,67
131,118,51
564,30,45
552,215,77
785,93,168
143,83,112
860,170,88
887,77,82
750,53,34
254,223,21
661,61,127
974,198,49
114,143,21
211,92,75
867,112,64
882,206,38
23,110,34
95,104,91
645,38,80
666,219,106
775,178,137
830,167,101
285,261,45
813,220,40
79,193,27
762,72,136
896,97,93
319,70,79
775,106,203
238,126,85
935,168,15
236,62,26
520,231,43
975,74,20
485,32,93
851,72,108
274,69,187
448,229,85
881,171,87
799,160,109
862,138,69
857,129,78
666,13,42
-16,113,54
105,170,44
140,80,46
1012,102,88
379,235,35
268,57,62
621,190,191
718,18,34
286,202,44
818,87,69
312,58,90
752,228,41
740,69,82
1059,81,51
684,198,49
179,181,29
251,194,64
425,35,82
895,149,38
871,44,18
1097,171,24
440,212,282
587,247,33
290,229,85
115,162,28
781,154,112
771,81,126
677,161,217
721,80,196
599,237,72
263,90,134
793,137,174
927,158,50
884,168,88
839,126,113
450,196,295
79,26,58
960,144,17
203,86,82
6,132,38
515,224,35
923,128,147
793,94,44
473,51,108
668,203,94
735,75,26
325,75,196
626,20,43
153,178,75
514,220,56
521,59,154
114,121,29
47,194,33
770,53,86
513,216,54
196,73,86
205,92,155
791,193,61
489,61,170
489,14,41
813,229,13
381,52,38
718,223,22
425,24,44
226,182,76
330,225,34
392,51,42
854,117,34
188,86,61
616,50,206
821,65,54
730,20,41
444,44,17
841,186,59
508,228,45
402,4,60
234,143,93
430,253,24
283,59,114
825,57,76
110,212,32
471,44,89
303,64,131
340,200,119
250,125,387
745,199,103
783,188,43
