a,b,aggr
343,238,38
186,13,35
738,256,63
879,221,31
190,57,76
222,26,32
585,228,42
571,244,56
112,125,43
138,59,49
839,83,43
584,258,47
938,186,69
261,239,37
173,107,-4
732,211,55
104,153,35
821,60,52
234,185,29
812,93,48
470,-1,53
135,149,58
637,48,28
939,161,39
224,213,30
229,64,55
722,33,29
495,235,33
865,69,35
44,110,28
154,185,42
562,236,16
268,164,100
110,166,37
864,84,8
612,-48,38
113,108,18
271,257,54
82,59,35
825,6,57
389,69,61
679,222,103
111,183,46
524,230,22
497,268,25
412,220,47
830,80,36
847,203,18
41,136,37
124,89,24
698,37,37
90,116,31
171,78,35
885,76,59
928,227,17
917,161,36
966,20,13
661,255,30
951,177,45
444,42,25
167,107,23
129,169,69
757,247,53
131,165,27
290,50,46
139,192,39
87,124,56
509,25,38
37,116,41
102,153,51
377,268,32
847,99,57
815,37,57
931,152,37
975,76,57
1082,107,50
906,79,35
926,110,59
331,227,55
388,235,59
844,76,28
93,118,21
933,89,33
220,11,37
106,88,33
831,195,42
364,256,31
407,29,32
980,103,43
425,-2,15
63,107,36
753,42,31
918,92,48
99,109,65
193,62,35
848,201,20
276,44,31
308,233,42
277,237,78
628,212,40
521,275,33
856,204,32
787,28,34
985,94,34
221,248,42
762,34,38
31,60,34
413,2,30
885,42,34
94,168,60
901,38,29
266,56,18
833,74,20
717,223,46
134,183,40
132,171,35
790,217,42
981,97,35
674,41,5
620,201,95
263,2,29
59,144,28
599,206,56
120,103,42
204,232,40
322,251,32
839,55,26
198,139,17
42,212,31
525,231,31
740,260,51
914,143,35
93,211,57
524,215,39
508,25,22
912,107,33
-94,22,35
539,21,45
733,216,22
211,200,38
326,244,46
518,221,41
900,63,14
903,160,42
319,36,39
89,47,19
955,122,44
615,28,32
657,239,47
1006,88,47
356,12,26
301,31,40
920,217,43
530,22,46
893,189,55
723,229,58
266,195,37
653,18,24
616,8,10
71,88,30
111,122,50
945,192,31
921,80,26
813,60,21
916,176,7
93,71,28
479,30,29
36,78,46
708,248,44
807,68,41
317,236,36
385,30,28
207,79,42
112,183,50
970,181,37
624,209,33
-19,144,48
887,110,36
636,255,30
659,51,70
292,228,22
801,38,42
94,206,37
305,207,46
243,41,49
56,84,29
112,138,41
148,125,46
859,155,56
681,212,29
330,16,36
779,23,29
627,227,54
1001,196,51
834,182,38
50,127,51
208,111,30
948,154,32
239,220,65
753,250,16
975,152,32
905,205,42
87,93,33
226,196,48
955,183,31
559,244,58
883,149,17
223,151,34
862,94,71
345,262,52
365,211,26
943,151,33
-35,111,35
149,171,21
950,169,57
913,167,47
499,255,26
103,119,78
1057,166,40
121,169,47
965,138,42
209,218,39
1052,91,26
110,203,48
65,167,22
918,229,34
599,234,30
511,254,47
972,130,50
537,23,35
963,83,61
478,246,38
220,192,15
364,56,66
460,32,46
93,81,19
-218,117,30
886,82,48
346,262,34
869,172,89
838,233,41
867,190,26
218,25,41
-9,142,41
106,192,25
22,128,65
134,126,50
363,227,40
317,43,61
854,95,50
104,115,22
828,77,45
112,98,54
227,52,16
413,219,27
-77,120,30
352,15,42
621,284,36
515,53,51
943,160,50
964,88,48
356,39,59
282,43,35
780,51,45
134,185,26
775,226,40
890,199,38
347,49,43
791,34,30
178,177,32
782,56,40
1065,216,44
543,44,20
487,4,30
529,29,33
854,68,5
329,51,83
45,39,24
437,253,23
950,117,43
816,75,53
129,22,33
1006,166,37
446,248,39
442,240,40
141,175,31
569,240,54
503,-8,28
502,219,35
672,11,39
394,242,42
178,69,64
115,169,45
902,53,52
607,222,33
848,71,34
530,241,65
940,113,26
343,270,41
207,150,39
113,133,40
820,70,30
92,120,19
159,95,27
29,139,25
90,173,71
211,54,44
632,196,35
857,232,44
981,178,20
201,79,58
454,35,34
33,134,44
379,213,42
263,54,52
443,220,18
536,234,13
75,176,90
699,241,42
321,51,53
72,88,44
84,66,26
266,243,27
-57,157,22
689,43,53
491,48,25
491,10,33
953,83,28
249,213,35
130,84,16
429,240,41
-35,184,32
825,212,38
456,250,38
268,70,121
871,-8,33
166,239,48
743,194,36
924,208,27
880,164,29
552,6,37
410,241,54
938,102,40
717,226,21
292,24,43
979,98,51
511,212,32
73,56,37
80,129,33
375,30,25
145,136,41
43,85,25
627,0,30
625,213,38
172,79,31
972,65,27
561,42,35
811,41,60
106,97,36
619,19,27
851,56,42
1036,92,30
958,96,33
123,156,49
549,15,34
38,174,37
617,50,34
417,33,37
-40,89,52
306,50,38
315,53,65
952,105,33
818,219,45
914,137,40
576,44,37
249,77,22
920,124,58
407,44,28
752,219,36
1099,187,43
262,75,60
40,65,34
372,229,40
384,235,46
918,114,20
969,76,52
439,43,17
875,89,40
334,14,28
891,74,39
941,86,49
134,139,63
460,14,41
403,202,38
802,216,46
47,194,45
-90,146,51
527,29,34
919,149,67
75,149,33
889,176,18
702,20,38
303,49,31
235,196,56
618,244,49
1039,142,34
67,52,32
818,194,46
299,37,50
926,233,44
97,123,14
866,233,49
68,203,35
543,6,38
313,226,43
197,81,39
876,185,23
666,219,39
847,55,24
392,44,37
606,-4,31
779,31,30
901,78,48
909,70,34
823,198,40
378,24,42
755,224,15
715,254,48
911,136,58
145,173,43
580,207,32
53,122,57
896,118,39
949,245,20
353,244,28
140,253,57
829,27,79
993,152,39
930,161,48
205,182,24
299,24,32
806,178,32
899,200,14
273,226,16
634,7,46
839,147,34
787,70,43
655,-1,55
947,108,44
1004,103,35
134,69,19
6,119,67
704,234,50
67,178,27
718,40,59
375,17,34
-107,79,29
895,163,15
88,91,34
813,43,34
546,252,41
489,11,31
314,233,32
97,122,36
381,34,49
3,121,56
89,190,25
697,210,33
627,216,44
546,23,14
423,10,35
108,138,20
174,126,54
61,168,31
243,201,46
275,225,41
433,52,17
856,110,29
-54,100,48
642,241,43
890,21,49
65,146,28
418,-8,60
314,31,43
798,79,28
867,71,36
937,54,37
237,63,50
889,80,37
594,228,35
185,273,44
114,124,36
114,81,31
1055,134,41
715,55,46
873,55,38
486,237,51
487,237,28
134,218,26
247,93,33
937,202,31
880,21,54
26,85,45
194,193,27
763,210,40
928,119,16
178,93,18
871,77,47
521,8,27
1032,113,36
888,178,71
968,92,43
1025,117,56
197,165,53
874,189,69
1,104,37
547,37,20
102,110,30
281,49,38
184,147,43
520,232,40
869,43,51
192,149,12
88,153,42
558,4,33
786,212,29
610,11,38
527,241,29
446,230,31
316,236,44
424,-26,40
146,155,45
478,46,25
848,173,114
151,182,43
1021,61,33
153,167,50
431,247,29
-57,163,7
778,198,27
612,31,51
994,94,41
665,10,40
402,21,34
-30,140,53
77,103,46
218,193,42
104,159,40
128,102,25
774,48,36
602,232,22
515,226,37
843,246,44
806,218,14
246,116,27
87,218,58
506,7,52
412,26,28
16,169,25
123,165,79
524,227,43
528,31,27
886,85,13
402,53,17
396,243,32
117,130,29
201,7,27
1090,232,28
816,187,42
88,152,42
897,124,34
994,177,41
73,135,60
1055,194,50
163,194,45
863,156,28
168,187,41
798,56,67
263,201,47
235,166,68
160,150,22
943,84,33
780,240,22
981,81,58
561,250,62
691,224,48
743,62,66
335,217,42
369,218,33
677,31,46
660,241,26
650,45,45
365,209,42
152,100,52
765,31,59
164,68,66
325,205,36
838,182,48
1000,87,62
18,79,20
594,249,21
110,2,36
236,226,29
676,20,59
52,106,47
165,23,31
77,116,32
448,15,30
392,27,27
829,81,72
727,66,61
203,74,44
67,146,56
108,67,25
202,230,14
248,52,12
477,25,45
538,-12,35
781,58,27
165,96,15
57,62,39
143,126,25
-139,53,28
192,183,24
404,232,40
65,73,67
87,147,49
509,240,47
514,51,39
531,49,36
614,270,27
795,190,38
771,38,30
227,34,37
522,13,31
110,155,50
200,58,70
626,244,35
630,41,33
892,159,32
202,74,41
841,89,41
-26,120,21
707,234,47
359,-9,41
1094,101,31
48,56,60
936,164,17
99,76,28
622,216,33
772,206,27
903,63,46
367,243,28
92,83,46
510,28,21
399,237,36
296,229,26
819,163,5
913,153,58
368,35,53
176,17,24
902,188,30
381,193,59
-16,82,28
172,3,57
3,116,54
231,49,30
175,175,46
970,115,37
875,197,59
35,116,8
888,155,39
200,216,45
275,32,12
1007,155,19
175,34,44
391,198,32
574,234,53
608,44,53
689,25,56
-49,83,34
762,228,38
169,30,29
465,232,30
763,197,40
231,46,36
509,33,50
722,53,37
648,277,43
87,106,57
719,287,21
1001,190,53
827,196,26
625,237,60
806,172,45
551,32,31
1013,158,50
442,14,48
844,221,42
290,194,6
1145,98,49
699,26,48
121,131,53
63,119,50
676,219,53
240,32,27
290,52,63
942,95,37
833,85,77
1058,163,57
836,81,21
514,248,32
943,150,9
1000,82,44
1006,144,36
727,222,46
195,82,38
980,125,39
925,134,28
359,266,58
112,223,42
464,254,19
478,-9,33
151,168,41
41,188,25
197,46,33
141,178,39
166,102,53
785,37,31
286,10,40
165,178,28
245,220,19
741,264,27
253,192,30
226,230,23
356,232,49
461,225,46
670,69,18
858,213,33
87,69,18
522,241,38
700,238,47
921,168,29
902,116,36
188,17,36
954,117,27
558,258,29
20,86,34
941,170,49
681,1,24
1102,112,52
348,224,43
106,45,27
194,56,41
790,205,23
215,50,62
966,100,43
87,217,20
11,49,31
-87,69,44
-10,150,40
374,226,20
1054,117,80
2,131,31
891,120,43
998,237,26
1045,81,28
58,141,29
273,209,32
827,14,48
256,43,64
40,83,25
663,41,20
736,36,19
896,65,27
746,44,43
909,72,62
942,91,50
956,54,33
151,86,51
608,16,35
618,222,33
-53,125,37
-5,53,45
850,214,64
225,158,113
811,21,61
951,145,34
483,244,0
64,188,36
1008,115,73
141,138,55
904,186,37
681,215,34
546,232,36
173,80,42
125,122,25
718,8,39
12,131,40
853,206,34
510,258,31
456,24,41
253,25,50
950,143,38
97,211,50
167,82,38
268,222,26
222,-3,28
871,92,35
975,186,38
821,225,56
92,106,68
100,120,39
392,12,46
96,193,21
908,161,40
116,79,36
965,92,47
199,52,14
726,202,50
357,38,38
1033,65,50
815,42,52
725,214,55
886,200,27
906,152,54
274,192,34
209,211,43
753,37,22
973,176,51
891,63,52
617,234,62
907,132,39
159,182,47
941,95,51
720,219,34
244,216,24
166,112,53
482,275,18
-20,56,40
346,249,14
32,179,57
877,164,41
941,122,63
730,40,24
162,182,62
792,143,37
82,131,28
57,122,37
874,100,28
935,110,33
594,12,24
483,20,46
412,31,28
864,165,50
215,49,44
377,240,41
827,211,48
412,25,46
954,154,23
771,202,41
306,244,26
97,79,42
829,65,56
660,4,48
975,138,40
406,257,22
211,76,36
166,55,19
623,197,46
1103,128,20
182,130,35
21,161,27
899,177,44
331,249,43
693,194,31
12,88,38
856,183,37
-25,252,27
68,165,33
782,181,29
111,41,43
606,234,38
796,20,59
948,87,55
247,94,45
949,192,36
639,239,36
778,223,42
821,172,25
71,77,24
1050,142,54
885,40,48
1050,152,34
561,37,55
780,17,38
655,236,27
17,159,37
893,215,15
530,212,19
702,42,44
76,79,36
984,201,35
643,244,46
90,131,47
528,22,39
597,0,36
51,166,30
123,217,28
75,142,37
52,59,35
194,196,11
161,77,38
47,80,27
837,115,35
572,39,31
629,255,34
25,165,45
648,31,39
736,29,51
357,269,29
451,236,45
-14,133,36
855,87,44
792,229,29
185,87,52
334,58,35
255,235,35
796,23,34
174,170,28
312,4,20
283,231,40
913,141,43
804,55,42
761,30,30
91,126,44
712,195,42
889,85,34
565,-9,14
183,182,45
386,38,45
441,258,28
778,47,63
1022,64,64
525,218,38
680,28,35
962,141,32
1040,102,38
1037,162,43
902,51,45
207,51,41
694,4,20
1055,143,29
793,196,38
624,220,42
111,203,29
311,56,15
578,216,50
1003,98,49
962,128,22
270,171,48
807,159,45
656,41,30
54,190,41
881,91,27
476,18,58
757,8,37
938,150,29
935,174,40
822,105,42
875,163,41
111,79,22
564,222,49
836,89,39
257,216,31
102,25,38
-6,166,46
432,17,39
-6,-5,1
280,220,34
88,170,33
124,150,37
519,46,42
436,-4,21
749,183,55
1002,152,14
689,50,70
139,91,47
918,131,50
90,40,60
750,230,33
235,77,76
330,214,49
-22,186,37
497,250,36
802,84,56
311,-11,35
901,151,25
697,41,51
74,102,47
281,203,58
226,65,40
977,157,33
10,129,41
707,228,25
1113,163,39
890,131,19
668,259,47
829,123,34
587,258,15
854,251,37
278,185,42
692,242,48
872,106,22
869,77,53
131,180,30
995,169,55
93,156,36
844,98,52
23,146,27
501,218,34
682,31,21
943,72,52
746,192,43
278,58,25
973,76,31
57,84,35
822,84,44
815,69,29
209,239,60
286,221,20
894,89,28
1020,116,52
631,270,30
781,46,41
535,232,49
955,120,44
225,52,60
904,68,55
628,29,41
395,221,55
40,109,56
1134,118,28
10,135,58
-95,128,50
711,255,32
614,14,30
853,24,21
232,208,43
668,212,38
302,228,39
231,18,36
171,216,58
38,237,29
789,39,45
97,141,43
71,190,45
208,234,47
608,216,16
275,48,26
306,36,36
292,223,27
283,213,46
186,87,55
364,20,22
122,126,30
778,194,82
106,175,39
202,199,59
711,206,36
951,127,46
934,117,61
275,128,23
149,59,51
946,67,49
1113,131,42
759,199,32
136,189,40
579,225,51
253,213,33
405,220,38
268,57,17
431,21,57
249,24,35
80,151,82
803,54,31
1038,17,24
426,38,30
898,155,15
43,67,38
461,242,36
413,0,55
956,193,39
919,126,22
111,-13,30
-101,177,43
196,32,32
900,129,40
149,65,57
-99,166,35
857,241,25
110,77,15
133,11,44
907,58,25
271,233,33
585,-19,29
108,56,45
1067,77,43
341,208,29
897,199,47
895,177,36
120,162,34
110,99,33
102,202,22
631,20,54
-1,97,37
1000,155,46
17,70,65
177,97,26
427,37,28
666,237,44
480,225,37
125,26,52
262,30,52
755,72,34
74,106,26
414,21,36
777,64,13
73,208,34
999,33,50
397,27,25
89,82,36
861,206,26
275,115,21
806,86,30
639,228,23
828,59,37
993,95,42
961,113,19
711,54,47
85,119,51
906,186,44
74,164,35
196,209,43
1108,41,48
816,177,68
426,232,39
1074,128,3
938,51,33
587,45,40
650,19,14
-73,76,36
436,245,51
813,243,30
592,238,45
722,216,49
-72,125,50
968,122,64
585,4,29
942,173,43
452,226,46
284,218,26
411,13,58
546,262,49
673,22,37
606,27,41
748,77,34
783,247,15
501,257,29
1028,101,26
936,61,50
642,25,38
655,24,45
698,30,24
1023,159,36
480,262,32
97,89,28
92,200,31
1016,102,37
160,195,34
803,31,43
213,40,32
50,111,46
863,184,16
793,43,89
716,218,52
889,58,53
854,178,18
56,122,48
852,204,28
134,79,54
254,223,44
391,218,53
866,218,53
52,99,54
651,207,63
108,59,65
662,245,48
94,104,19
665,218,9
-149,180,23
35,154,38
164,64,49
132,124,32
375,210,43
102,201,34
896,90,48
663,33,15
560,269,44
608,-22,27
-76,67,11
565,7,19
831,30,53
722,12,22
902,99,48
130,76,28
971,248,38
992,84,23
44,154,17
748,13,30
890,190,29
361,230,34
720,201,35
119,134,18
699,34,41
785,260,48
517,218,-3
929,99,44
221,50,39
-17,73,14
666,270,57
259,118,35
417,32,34
-103,132,40
786,206,24
847,170,49
207,219,39
798,40,11
414,241,44
783,48,38
370,244,53
776,46,32
535,38,46
106,75,25
821,38,25
313,45,33
888,128,19
816,201,39
-49,93,33
895,136,37
926,49,32
612,13,48
965,55,46
236,55,39
381,31,36
403,1,31
979,104,39
248,214,39
943,158,45
186,110,26
800,64,77
323,29,51
79,117,53
730,18,41
360,240,33
415,222,45
897,185,34
343,236,34
920,51,29
954,148,56
251,75,22
324,257,62
580,208,21
113,129,25
465,224,12
564,34,72
344,225,53
890,195,41
800,204,35
286,216,21
148,114,35
-123,36,36
716,224,28
319,-18,34
939,123,26
918,149,38
702,199,42
259,214,49
427,253,39
-4,169,31
869,178,43
61,129,22
298,189,29
278,215,31
296,197,23
373,40,39
896,53,41
992,149,38
301,8,41
776,211,24
796,99,60
815,17,14
868,76,55
895,169,29
65,94,19
749,217,49
404,253,22
103,104,23
798,173,43
1001,133,24
130,81,50
266,54,42
995,78,27
785,90,47
218,37,36
415,0,23
406,34,42
977,133,42
189,200,103
991,149,26
160,92,37
357,23,6
563,-13,38
202,180,36
311,189,32
851,212,36
11,190,66
716,23,38
510,224,29
609,-11,29
568,15,69
709,273,34
263,14,41
657,26,28
173,108,35
361,216,37
428,254,24
369,242,53
795,179,49
172,189,34
519,0,16
782,118,47
385,231,42
270,11,26
279,229,64
560,-2,46
861,154,50
114,176,69
152,195,29
558,34,3
69,85,35
1001,194,29
164,230,50
103,110,39
840,221,23
887,153,52
1047,142,50
384,213,33
217,164,27
191,173,58
904,201,45
928,63,30
700,224,29
734,62,24
161,151,44
654,226,45
849,123,28
310,37,12
189,139,34
77,109,31
1003,56,58
802,37,62
302,211,52
782,164,47
658,228,28
1053,125,38
954,177,39
193,123,37
90,107,15
457,216,39
79,194,38
242,208,41
830,112,46
971,90,40
340,26,33
338,224,42
377,12,41
858,181,35
100,89,66
153,200,18
951,66,19
479,52,50
107,107,54
123,207,37
265,108,48
705,47,40
640,37,24
96,143,45
464,267,28
833,188,45
732,215,39
53,118,66
101,89,18
288,208,52
396,33,15
173,171,45
979,155,17
915,197,15
843,88,34
612,-28,42
167,34,13
149,20,17
1007,156,30
283,235,45
1010,188,52
879,191,43
749,220,44
405,231,26
684,199,67
548,240,29
468,-9,44
151,62,41
380,19,38
930,154,49
465,16,35
1024,119,27
893,106,34
719,41,60
287,193,39
77,149,17
896,151,27
326,66,40
541,251,36
940,177,67
413,211,50
47,143,45
746,38,40
946,191,21
110,104,27
834,60,12
146,65,54
991,180,46
325,8,27
999,131,48
652,199,45
800,245,46
717,51,35
678,248,39
442,235,38
194,191,55
45,97,55
1006,128,52
874,171,32
623,28,29
1053,97,52
919,194,44
574,222,52
85,122,57
254,221,33
294,227,60
155,142,29
452,234,66
548,20,12
245,242,34
707,21,32
530,37,58
35,183,29
38,108,28
96,116,21
848,85,40
892,158,11
712,38,38
113,148,82
877,58,45
-12,52,34
200,65,17
96,168,52
539,246,33
779,195,49
779,50,56
103,178,56
497,249,41
97,7,36
88,96,38
246,236,40
539,11,31
83,139,20
708,188,31
364,25,29
354,40,37
184,206,3
452,-18,4
380,45,41
774,21,37
75,152,51
843,62,40
1173,126,45
734,207,51
327,15,21
189,266,40
107,98,50
337,233,36
104,56,27
-34,98,36
159,169,27
185,45,22
766,198,29
922,184,45
462,253,36
157,14,55
650,196,55
392,10,46
840,78,38
991,117,40
54,164,58
109,82,51
111,108,28
949,136,36
1,123,46
842,184,26
812,212,36
462,-4,40
646,234,53
993,84,71
249,9,25
777,48,33
937,143,14
409,22,47
621,224,60
44,17,39
502,271,61
647,34,7
875,210,15
-20,134,42
393,19,17
1024,77,53
748,245,38
-18,105,49
858,109,19
481,255,46
428,3,31
942,62,25
519,210,27
793,229,30
1003,74,30
96,50,33
903,129,11
99,184,15
79,207,48
95,152,52
942,171,34
457,228,28
589,274,58
966,9,38
289,13,52
272,56,18
273,22,33
18,173,27
332,211,41
632,54,39
973,114,35
101,56,22
759,28,38
793,38,42
61,56,44
199,212,32
182,182,45
181,190,49
776,68,48
239,57,53
653,201,37
-29,114,41
398,28,14
595,238,33
824,2,18
182,225,36
849,192,38
566,21,65
142,67,52
544,-9,32
495,232,35
788,208,31
-97,168,33
22,107,36
501,20,66
954,31,27
213,198,49
1056,113,17
126,187,43
726,49,80
753,226,54
832,201,42
463,234,42
723,52,39
-1,58,47
167,61,38
782,64,41
612,-5,21
886,186,21
214,-3,27
863,171,29
817,47,48
670,206,28
121,164,38
218,191,29
993,168,51
266,-1,45
560,3,40
1104,67,30
-96,96,32
353,226,15
906,225,37
197,88,21
873,51,58
700,25,50
822,220,50
617,32,44
335,246,41
34,209,55
870,187,33
238,-4,42
919,90,41
290,204,27
27,122,26
231,190,36
684,219,38
-144,90,47
967,145,34
853,184,28
178,72,24
91,149,35
947,177,34
852,161,55
347,224,32
774,104,41
218,258,38
441,224,34
648,226,57
631,-25,30
151,146,26
380,22,78
927,158,24
306,76,35
842,198,50
94,74,35
177,57,38
69,183,37
560,227,43
232,218,40
352,18,15
446,204,40
890,83,56
256,106,43
576,254,50
789,157,32
722,14,45
-20,205,33
782,53,26
103,194,44
877,175,18
310,38,40
742,238,29
779,37,25
931,177,21
580,39,26
504,236,37
870,182,37
149,174,36
369,228,27
751,201,22
798,29,36
693,23,73
449,4,31
161,104,27
39,109,44
115,161,59
1004,133,44
139,150,44
236,31,50
985,74,23
993,101,44
421,237,36
250,185,41
80,99,9
781,153,45
180,194,37
997,154,45
1097,34,36
-3,122,12
146,106,35
-17,119,47
450,52,25
315,203,54
258,22,37
145,210,45
643,34,21
80,125,32
100,32,61
60,83,35
789,181,33
60,178,42
555,-8,26
263,217,32
799,209,34
218,44,44
796,32,55
919,101,64
661,218,22
-66,110,34
730,32,49
797,210,53
947,211,33
584,33,37
193,18,40
909,131,63
855,179,31
841,-14,43
926,64,44
830,56,41
940,155,41
426,32,27
929,80,40
244,18,56
921,188,35
174,188,42
395,0,26
481,239,50
91,62,38
856,55,61
872,40,27
744,208,29
734,268,37
938,88,50
162,259,41
718,4,68
873,108,46
862,124,35
820,104,46
423,25,25
884,70,16
817,185,30
256,209,21
625,37,48
886,68,34
530,0,29
101,160,38
-24,50,31
682,11,67
940,210,32
846,196,36
264,39,34
-81,138,18
870,152,43
838,212,7
903,84,16
595,224,52
278,189,18
763,216,31
637,247,36
722,214,37
994,45,36
40,1,34
591,-13,47
878,223,58
534,33,40
865,70,46
8,83,37
171,191,40
1015,164,23
122,157,47
883,129,60
814,32,30
914,74,46
1036,161,44
460,4,38
827,207,34
131,74,46
577,22,47
655,266,46
795,248,50
894,55,56
894,98,49
447,233,25
241,75,42
50,114,26
385,253,29
169,107,35
231,207,38
854,145,20
525,244,30
719,219,45
145,186,53
609,0,39
576,226,44
932,83,41
502,-2,47
446,222,56
677,36,36
827,77,29
91,57,53
286,192,22
720,236,46
221,185,27
129,166,42
250,50,32
39,159,40
820,43,57
1052,171,42
464,215,29
707,203,14
793,88,42
510,-1,24
416,282,42
324,5,43
948,107,43
529,0,48
643,19,32
169,190,31
610,214,41
621,220,22
764,31,36
710,214,43
464,216,28
877,135,29
189,74,46
432,233,16
684,220,31
443,226,29
707,275,27
455,259,45
288,20,33
763,242,49
663,42,53
234,108,57
88,100,32
55,167,14
275,211,42
914,170,43
923,68,27
426,222,44
1074,81,9
74,121,36
218,224,29
94,217,48
842,187,30
432,261,32
756,59,28
237,177,25
617,279,47
294,259,25
330,47,6
575,38,32
561,44,23
914,9,42
328,51,25
101,153,33
881,99,52
34,82,30
534,39,41
1028,146,42
199,58,41
844,15,47
491,23,29
201,240,36
803,203,50
-25,153,35
869,134,7
952,153,61
374,-3,29
547,242,26
565,-11,58
447,-6,19
556,35,51
483,33,28
233,49,23
888,53,12
114,171,51
78,48,37
728,230,38
370,258,44
949,155,65
100,68,37
24,48,31
889,95,51
404,219,54
78,101,35
887,130,36
969,163,11
237,251,42
75,193,42
168,234,12
725,16,52
155,64,28
151,69,17
295,187,39
178,202,9
1003,145,39
-8,154,35
146,83,34
683,243,32
284,71,31
993,141,9
902,203,33
854,166,11
924,124,46
342,36,50
278,13,26
257,26,47
707,16,42
170,99,22
837,208,55
52,100,35
82,40,40
923,163,19
702,41,27
788,171,52
367,218,29
633,239,34
768,223,31
330,18,46
827,212,22
648,54,10
37,99,33
944,142,40
670,9,52
977,152,33
136,85,41
134,199,37
924,178,35
874,126,63
22,97,20
856,137,21
862,154,30
834,67,21
280,49,35
922,61,28
516,-24,34
267,16,29
180,217,38
664,64,33
103,192,26
580,229,52
564,248,34
735,261,56
647,29,55
845,111,31
224,254,36
140,47,33
411,218,33
212,174,20
650,20,70
932,130,17
758,74,40
-40,154,43
247,58,49
316,59,47
456,42,51
734,28,42
640,218,51
879,88,56
798,51,33
918,43,29
1053,129,43
9,83,35
892,106,50
986,161,23
377,-6,29
24,77,41
118,182,45
202,1,39
-20,130,20
269,68,23
31,4,6
1010,9,33
802,34,55
71,208,30
581,242,37
510,261,35
57,128,23
556,14,31
943,164,31
551,35,19
932,105,37
496,273,40
772,213,43
